case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
1,0,▶,,▶,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1,1,Activity CB,,Ling,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1,2,Activity BZ,,Sharee,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1,3,Activity A,,Sherlene,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1,4,Activity CA,,Doretta,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1,5,Activity B,,Issac,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1,6,■,,■,anomalous,Early,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
2,0,▶,,▶,anomalous,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity CA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl'}}]}"
2,1,Activity A,,Sherlene,anomalous,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity CA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl'}}]}"
2,2,Activity CB,,Lisa,anomalous,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity CA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl'}}]}"
2,3,Activity BC,,James,anomalous,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity CA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl'}}]}"
2,4,Activity B,,Iluminada,anomalous,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity CA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl'}}]}"
2,5,■,,■,anomalous,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity CA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl'}}]}"
3,0,▶,,▶,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,1,Activity A,,Sherlene,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,2,Activity CA,,Doretta,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,3,Activity BO,,Emily,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,4,Activity BE,,Craig,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,5,Activity CB,,Vickie,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,6,Activity BD,,Melany,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,7,Activity BQ,,Frances,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,8,Activity BR,,Paul,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,9,Activity BW,,Charles,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,10,Activity BS,,Junior,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,11,Activity B,,Paul,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
3,12,■,,■,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
4,0,▶,,▶,anomalous,Attribute,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Sharee']}"
4,1,Activity A,,Sherlene,anomalous,Attribute,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Sharee']}"
4,2,Activity CA,,Earl,anomalous,Attribute,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Sharee']}"
4,3,Activity CB,,Ling,anomalous,Attribute,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Sharee']}"
4,4,Activity BZ,,Alyce,anomalous,Attribute,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Sharee']}"
4,5,Activity B,,Frances,anomalous,Attribute,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Sharee']}"
4,6,■,,■,anomalous,Attribute,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Sharee']}"
5,0,▶,,▶,anomalous,Insert,{'indices': [7]}
5,1,Activity A,,Sherlene,anomalous,Insert,{'indices': [7]}
5,2,Activity CA,,Doretta,anomalous,Insert,{'indices': [7]}
5,3,Activity CB,,Lannie,anomalous,Insert,{'indices': [7]}
5,4,Activity BD,,Roy,anomalous,Insert,{'indices': [7]}
5,5,Activity BH,,Lourdes,anomalous,Insert,{'indices': [7]}
5,6,Activity BI,,Lucy,anomalous,Insert,{'indices': [7]}
5,7,Activity BE,,Pam,anomalous,Insert,{'indices': [7]}
5,8,Random activity 11,,Random user 31,anomalous,Insert,{'indices': [7]}
5,9,Activity BQ,,Elisha,anomalous,Insert,{'indices': [7]}
5,10,Activity BR,,Brian,anomalous,Insert,{'indices': [7]}
5,11,Activity BW,,Lisa,anomalous,Insert,{'indices': [7]}
5,12,Activity BS,,Amanda,anomalous,Insert,{'indices': [7]}
5,13,Activity B,,Hannah,anomalous,Insert,{'indices': [7]}
5,14,■,,■,anomalous,Insert,{'indices': [7]}
6,0,▶,,▶,anomalous,Insert,{'indices': [0]}
6,1,Random activity 6,,Random user 61,anomalous,Insert,{'indices': [0]}
6,2,Activity A,,Sherlene,anomalous,Insert,{'indices': [0]}
6,3,Activity CA,,Doretta,anomalous,Insert,{'indices': [0]}
6,4,Activity CB,,Sherell,anomalous,Insert,{'indices': [0]}
6,5,Activity BZ,,Sharee,anomalous,Insert,{'indices': [0]}
6,6,Activity B,,Issac,anomalous,Insert,{'indices': [0]}
6,7,■,,■,anomalous,Insert,{'indices': [0]}
7,0,▶,,▶,anomalous,Early,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
7,1,Activity A,,Sherlene,anomalous,Early,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
7,2,Activity BC,,James,anomalous,Early,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
7,3,Activity CA,,Doretta,anomalous,Early,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
7,4,Activity CB,,Della,anomalous,Early,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
7,5,Activity B,,Brant,anomalous,Early,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
7,6,■,,■,anomalous,Early,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
8,0,▶,,▶,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Activity BZ', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sharee'}}]}"
8,1,Activity A,,Sherlene,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Activity BZ', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sharee'}}]}"
8,2,Activity CA,,Doretta,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Activity BZ', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sharee'}}]}"
8,3,Activity CB,,Ling,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Activity BZ', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sharee'}}]}"
8,4,Activity B,,Issac,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Activity BZ', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sharee'}}]}"
8,5,■,,■,anomalous,SkipSequence,"{'size': 1, 'start': 3, 'skipped': [{'name': 'Activity BZ', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sharee'}}]}"
9,0,▶,,▶,anomalous,Insert,"{'indices': [0, 2]}"
9,1,Random activity 23,,Random user 44,anomalous,Insert,"{'indices': [0, 2]}"
9,2,Activity A,,Sherlene,anomalous,Insert,"{'indices': [0, 2]}"
9,3,Random activity 79,,Random user 5,anomalous,Insert,"{'indices': [0, 2]}"
9,4,Activity CA,,Doretta,anomalous,Insert,"{'indices': [0, 2]}"
9,5,Activity CB,,Ling,anomalous,Insert,"{'indices': [0, 2]}"
9,6,Activity BZ,,Sharee,anomalous,Insert,"{'indices': [0, 2]}"
9,7,Activity B,,Frances,anomalous,Insert,"{'indices': [0, 2]}"
9,8,■,,■,anomalous,Insert,"{'indices': [0, 2]}"
10,0,▶,,▶,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,1,Activity A,,Sherlene,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,2,Activity CA,,Doretta,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,3,Activity CB,,Lannie,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,4,Activity BD,,Rossie,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,5,Activity BJ,,Chan,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,6,Activity BN,,Lisa,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,7,Activity BQ,,Elisha,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,8,Activity BR,,Sigrid,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,9,Activity BK,,Paul,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,10,Activity BE,,Tiffiny,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,11,Activity BW,,Jack,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
10,12,Activity BS,,Hoyt,anomalous,Late,"{'shift_from': 6, 'shift_to': 8, 'size': 2}"
