case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
1,0,▶,,▶,normal,-,-
1,1,Activity A,,Sherlene,normal,-,-
1,2,Activity B,,Earl,normal,-,-
1,3,Activity C,,Brant,normal,-,-
1,4,Activity E,,Lourdes,normal,-,-
1,5,Activity D,,Hugo,normal,-,-
1,6,Activity U,,Paul,normal,-,-
1,7,Activity K,,Issac,normal,-,-
1,8,Activity M,,Sonia,normal,-,-
1,9,Activity N,,Jack,normal,-,-
1,10,Activity L,,Melany,normal,-,-
1,11,Activity F,,Brant,normal,-,-
1,12,■,,■,normal,-,-
2,0,▶,,▶,normal,-,-
2,1,Activity A,,Sherlene,normal,-,-
2,2,Activity B,,Earl,normal,-,-
2,3,Activity C,,James,normal,-,-
2,4,Activity E,,Lourdes,normal,-,-
2,5,Activity D,,Hugo,normal,-,-
2,6,Activity U,,Della,normal,-,-
2,7,Activity T,,Ryan,normal,-,-
2,8,Activity F,,Earl,normal,-,-
2,9,■,,■,normal,-,-
3,0,▶,,▶,normal,-,-
3,1,Activity A,,Sherlene,normal,-,-
3,2,Activity B,,Doretta,normal,-,-
3,3,Activity C,,Donald,normal,-,-
3,4,Activity E,,Lourdes,normal,-,-
3,5,Activity D,,Doretta,normal,-,-
3,6,Activity V,,Hoyt,normal,-,-
3,7,Activity G,,Hoyt,normal,-,-
3,8,Activity H,,Jack,normal,-,-
3,9,Activity I,,Sonia,normal,-,-
3,10,Activity J,,Della,normal,-,-
3,11,Activity F,,Hoyt,normal,-,-
3,12,■,,■,normal,-,-
4,0,▶,,▶,normal,-,-
4,1,Activity A,,Sherlene,normal,-,-
4,2,Activity B,,Earl,normal,-,-
4,3,Activity C,,Brant,normal,-,-
4,4,Activity E,,Lourdes,normal,-,-
4,5,Activity D,,Hugo,normal,-,-
4,6,Activity U,,Paul,normal,-,-
4,7,Activity K,,James,normal,-,-
4,8,Activity R,,Sharee,normal,-,-
4,9,Activity S,,Velda,normal,-,-
4,10,Activity L,,Jin,normal,-,-
4,11,Activity F,,Brant,normal,-,-
4,12,■,,■,normal,-,-
5,0,▶,,▶,normal,-,-
5,1,Activity A,,Sherlene,normal,-,-
5,2,Activity B,,Doretta,normal,-,-
